,user,project_name,namespace,url
958,dstl,Stone-Soup,stonesoup/hypothesiser/probability.py,https://github.com/dstl/Stone-Soup
1170,dstl,Stone-Soup,docs/demos/AIS_Solent_Tracker.py,https://github.com/dstl/Stone-Soup
973,dstl,Stone-Soup,stonesoup/types/tests/test_hypothesis.py,https://github.com/dstl/Stone-Soup
1299,dstl,Stone-Soup,stonesoup/updater/tests/test_kalman.py,https://github.com/dstl/Stone-Soup
1179,dstl,Stone-Soup,docs/examples/Metrics.py,https://github.com/dstl/Stone-Soup
1153,dstl,Stone-Soup,docs/demos/UAV_tutorial.py,https://github.com/dstl/Stone-Soup
1235,dstl,Stone-Soup,stonesoup/types/tests/test_multihypothesis.py,https://github.com/dstl/Stone-Soup
303,dstl,Stone-Soup,stonesoup/hypothesiser/tests/test_gaussianmixture.py,https://github.com/dstl/Stone-Soup
647,dstl,Stone-Soup,stonesoup/tracker/pointprocess.py,https://github.com/dstl/Stone-Soup
1620,dstl,Stone-Soup,docs/examples/Moving_Platform_Simulation.py,https://github.com/dstl/Stone-Soup
650,dstl,Stone-Soup,docs/tutorials/10_Simulation_&_Tracking_Components.py,https://github.com/dstl/Stone-Soup
1784,dstl,Stone-Soup,stonesoup/types/track.py,https://github.com/dstl/Stone-Soup
1303,dstl,Stone-Soup,stonesoup/deleter/tests/test_multi.py,https://github.com/dstl/Stone-Soup
1780,dstl,Stone-Soup,docs/tutorials/05_DataAssociation-Clutter.py,https://github.com/dstl/Stone-Soup
440,dstl,Stone-Soup,stonesoup/types/update.py,https://github.com/dstl/Stone-Soup
1605,dstl,Stone-Soup,docs/tutorials/07_PDATutorial.py,https://github.com/dstl/Stone-Soup
1640,dstl,Stone-Soup,stonesoup/dataassociator/base.py,https://github.com/dstl/Stone-Soup
771,dstl,Stone-Soup,stonesoup/tracker/tests/test_pointprocess.py,https://github.com/dstl/Stone-Soup
1749,dstl,Stone-Soup,stonesoup/types/multihypothesis.py,https://github.com/dstl/Stone-Soup
2229,dstl,Stone-Soup,stonesoup/hypothesiser/gaussianmixture.py,https://github.com/dstl/Stone-Soup
2235,dstl,Stone-Soup,stonesoup/updater/tests/test_pointprocess.py,https://github.com/dstl/Stone-Soup
1888,dstl,Stone-Soup,stonesoup/updater/tests/test_particle.py,https://github.com/dstl/Stone-Soup
672,dstl,Stone-Soup,docs/tutorials/06_DataAssociation-MultiTargetTutorial.py,https://github.com/dstl/Stone-Soup
247,dstl,Stone-Soup,docs/tutorials/02_ExtendedKalmanFilterTutorial.py,https://github.com/dstl/Stone-Soup
230,dstl,Stone-Soup,stonesoup/hypothesiser/base.py,https://github.com/dstl/Stone-Soup
786,dstl,Stone-Soup,code_cell:37,https://github.com/dstl/Stone-Soup
228,dstl,Stone-Soup,stonesoup/tracker/tests/conftest.py,https://github.com/dstl/Stone-Soup
1973,dstl,Stone-Soup,stonesoup/initiator/tests/test_simple.py,https://github.com/dstl/Stone-Soup
1598,dstl,Stone-Soup,stonesoup/initiator/tests/test_wrapper.py,https://github.com/dstl/Stone-Soup
207,dstl,Stone-Soup,stonesoup/dataassociator/probability.py,https://github.com/dstl/Stone-Soup
1617,dsw,proquint,python/tests/test_encoding.py,https://github.com/dsw/proquint
319,dunossauro,live-de-python,codigo/Live80/exemplo_2.py,https://github.com/dunossauro/live-de-python
1197,ecordell,pymacaroons,tests/property_tests/macaroon_property_tests.py,https://github.com/ecordell/pymacaroons
2008,edx,XBlock,xblock/test/test_completable.py,https://github.com/edx/XBlock
1705,elmotec,circlify,tests.py,https://github.com/elmotec/circlify
411,emfcamp,Website,tests/test_cfp.py,https://github.com/emfcamp/Website
76,emfcamp,Website,tests/test_cfp_voting.py,https://github.com/emfcamp/Website
1707,equinor,pyscal,tests/test_wateroil_saturation.py,https://github.com/equinor/pyscal
2134,equinor,xtgeo,tests/test_surface/test_new_surface.py,https://github.com/equinor/xtgeo
1256,equinor,xtgeo,tests/conftest.py,https://github.com/equinor/xtgeo
812,equinor,pyscal,tests/test_estimateendpoints.py,https://github.com/equinor/pyscal
540,equinor,pyscal,tests/test_gasoil.py,https://github.com/equinor/pyscal
482,equinor,pyscal,tests/test_fromtable.py,https://github.com/equinor/pyscal
1942,equinor,pyscal,tests/test_wateroil.py,https://github.com/equinor/pyscal
502,equinor,pyscal,tests/test_wateroil_pc.py,https://github.com/equinor/pyscal
1940,equinor,xtgeo,tests/test_xyz/test_points.py,https://github.com/equinor/xtgeo
251,equinor,xtgeo,tests/test_grid3d/test_grid_property_roff.py,https://github.com/equinor/xtgeo
912,equinor,xtgeo,tests/test_surface/test_file_io.py,https://github.com/equinor/xtgeo
1886,equinor,pyscal,tests/test_slgof.py,https://github.com/equinor/pyscal
2264,equinor,pyscal,tests/test_scalrecommendation.py,https://github.com/equinor/pyscal
285,equinor,xtgeo,tests/test_grid3d/test_grid_roff.py,https://github.com/equinor/xtgeo
137,equinor,xtgeo,tests/test_grid3d/grid_generator.py,https://github.com/equinor/xtgeo
1983,equinor,xtgeo,tests/test_grid3d/test_grid_property_grdecl.py,https://github.com/equinor/xtgeo
431,equinor,pyscal,tests/test_utils_interpolation.py,https://github.com/equinor/pyscal
456,equinor,pyscal,tests/test_utils_capillarypressure.py,https://github.com/equinor/pyscal
1768,equinor,pyscal,tests/test_gaswater.py,https://github.com/equinor/pyscal
18,ericmjl,nxviz,tests/test_polcart.py,https://github.com/ericmjl/nxviz
883,ericmjl,nxviz,tests/test_geometry.py,https://github.com/ericmjl/nxviz
45,erikbohnsack,pmbm,pmbm/test_pmbm.py,https://github.com/erikbohnsack/pmbm
1460,erikbohnsack,pmbm,pmbm/pmbm.py,https://github.com/erikbohnsack/pmbm
109,erikbohnsack,pmbm,utils/test_motmetrics.py,https://github.com/erikbohnsack/pmbm
346,erikbohnsack,pmbm,pmbm/target.py,https://github.com/erikbohnsack/pmbm
1807,espnet,espnet,espnet/asr/asr_mix_utils.py,https://github.com/espnet/espnet
86,eth-brownie,brownie,tests/test/strategies/test_contract_strategy.py,https://github.com/eth-brownie/brownie
82,eth-brownie,brownie,tests/test/strategies/test_integers.py,https://github.com/eth-brownie/brownie
31,eth-brownie,brownie,tests/test/stateful/test_rule.py,https://github.com/eth-brownie/brownie
1243,eth-brownie,brownie,tests/test/strategies/test_array.py,https://github.com/eth-brownie/brownie
1260,eth-brownie,brownie,tests/test/stateful/test_setup.py,https://github.com/eth-brownie/brownie
1723,eth-brownie,brownie,brownie/test/strategies.py,https://github.com/eth-brownie/brownie
10,eth-brownie,brownie,brownie/test/__init__.py,https://github.com/eth-brownie/brownie
1657,eth-brownie,brownie,brownie/test/plugin.py,https://github.com/eth-brownie/brownie
1623,eth-brownie,brownie,brownie/_config.py,https://github.com/eth-brownie/brownie
455,eth-brownie,brownie,tests/test/strategies/test_string.py,https://github.com/eth-brownie/brownie
498,eth-brownie,brownie,brownie/test/stateful.py,https://github.com/eth-brownie/brownie
1536,eth-brownie,brownie,brownie/test/managers/base.py,https://github.com/eth-brownie/brownie
1835,eth-brownie,brownie,tests/test/strategies/test_decimal.py,https://github.com/eth-brownie/brownie
1841,eth-brownie,brownie,tests/test/strategies/test_tuple.py,https://github.com/eth-brownie/brownie
936,eth-brownie,brownie,tests/network/account/test_get_deployment_address.py,https://github.com/eth-brownie/brownie
66,eth-brownie,brownie,tests/test/stateful/test_initialize.py,https://github.com/eth-brownie/brownie
2019,eth-brownie,brownie,tests/test/strategies/test_bool.py,https://github.com/eth-brownie/brownie
1125,eth-brownie,brownie,tests/test/strategies/test_address.py,https://github.com/eth-brownie/brownie
1988,eth-brownie,brownie,tests/test/strategies/test_bytes.py,https://github.com/eth-brownie/brownie
134,eth-brownie,brownie,tests/test/stateful/test_invariant.py,https://github.com/eth-brownie/brownie
1981,eth-brownie,brownie,tests/test/stateful/conftest.py,https://github.com/eth-brownie/brownie
2022,ethereum,py-wasm,tests/core/float-utils/test_float_utils.py,https://github.com/ethereum/py-wasm
1667,ethereum,py-evm,tests/core/numeric-utils/test_integer_squareroot.py,https://github.com/ethereum/py-evm
1647,ethereum,py-wasm,tests/core/parsers/test_floating_point_parsers.py,https://github.com/ethereum/py-wasm
2065,ethereum,web3.py,tests/core/caching-utils/test_generate_cache_key.py,https://github.com/ethereum/web3.py
2080,ethereum,trinity,tests/core/utils/test_root_tracker.py,https://github.com/ethereum/trinity
1582,ethereum,py-trie,tests/test_bin_trie.py,https://github.com/ethereum/py-trie
1576,ethereum,py-evm,tests/database/test_eth1_chaindb.py,https://github.com/ethereum/py-evm
2088,ethereum,eth-abi,tests/test_utils/test_scale_places.py,https://github.com/ethereum/eth-abi
1537,ethereum,eth-utils,tests/currency-utils/test_currency_tools.py,https://github.com/ethereum/eth-utils
2112,ethereum,eth-abi,eth_abi/tools/_strategies.py,https://github.com/ethereum/eth-abi
1403,ethereum,py-trie,tests/test_smt.py,https://github.com/ethereum/py-trie
2240,ethereum,py-trie,tests/test_hexary_trie.py,https://github.com/ethereum/py-trie
2238,ethereum,py-trie,tests/test_binaries_utils.py,https://github.com/ethereum/py-trie
1866,ethereum,eth-bloom,tests/test_bloom_filter.py,https://github.com/ethereum/eth-bloom
1921,ethereum,trinity,tests/p2p/test_utils.py,https://github.com/ethereum/trinity
1245,ethereum,eth-abi,tests/test_packed/test_is_encodable_packed.py,https://github.com/ethereum/eth-abi
2225,ethereum,py-trie,trie/tools/strategies.py,https://github.com/ethereum/py-trie
1237,ethereum,py-trie,tests/test_typing.py,https://github.com/ethereum/py-trie
1765,ethereum,eth-account,tests/integration/test_ethers_fuzzing.py,https://github.com/ethereum/eth-account
1772,ethereum,eth-account,tests/core/test_accounts.py,https://github.com/ethereum/eth-account
1105,ethereum,web3.py,tests/core/utilities/test_math.py,https://github.com/ethereum/web3.py
1932,ethereum,eth-keys,tests/backends/test_backends.py,https://github.com/ethereum/eth-keys
1171,ethereum,py-evm,tests/database/test_header_db.py,https://github.com/ethereum/py-evm
1931,ethereum,eth-utils,tests/encoding-utils/test_big_endian_integer.py,https://github.com/ethereum/eth-utils
2203,ethereum,eth-keys,tests/backends/strategies.py,https://github.com/ethereum/eth-keys
1169,ethereum,eth-abi,tests/test_abi/test_reversibility_properties.py,https://github.com/ethereum/eth-abi
1857,ethereum,eth-abi,tests/test_registry/test_predicates.py,https://github.com/ethereum/eth-abi
2020,ethereum,web3.py,tests/core/utilities/test_encoding.py,https://github.com/ethereum/web3.py
1221,ethereum,web3.py,web3/_utils/hypothesis.py,https://github.com/ethereum/web3.py
0,ethereum,eth-abi,tests/test_abi/test_is_encodable.py,https://github.com/ethereum/eth-abi
596,ethereum,eth-abi,tests/common/strategies.py,https://github.com/ethereum/eth-abi
165,ethereum,py-evm,tests/core/hexadecimal-utils/test_encode_and_decode.py,https://github.com/ethereum/py-evm
652,ethereum,eth-keys,tests/backends/test_native_backend_against_coincurve.py,https://github.com/ethereum/eth-keys
646,ethereum,py-evm,tests/database/test_hash_trie.py,https://github.com/ethereum/py-evm
602,ethereum,py-trie,tests/test_iter.py,https://github.com/ethereum/py-trie
906,ethereum,py-trie,tests/test_nibbles_utils.py,https://github.com/ethereum/py-trie
876,ethereum,eth-abi,tests/test_abi/test_uint_properties.py,https://github.com/ethereum/eth-abi
277,ethereum,py-trie,tests/test_fog.py,https://github.com/ethereum/py-trie
891,ethereum,eth-abi,tests/test_tools.py,https://github.com/ethereum/eth-abi
317,ethereum,py-evm,tests/database/test_accesslog.py,https://github.com/ethereum/py-evm
473,ethereum,trinity,tests/core/task-queue-utils/test_ordered_task_preparation.py,https://github.com/ethereum/trinity
362,ethereum,py-trie,tests/test_hexary_trie_walk.py,https://github.com/ethereum/py-trie
398,ethereum,eth-abi,tests/test_grammar.py,https://github.com/ethereum/eth-abi
417,ethereum,trinity,tests/core/task-queue-utils/test_task_queue.py,https://github.com/ethereum/trinity
439,ethereum,eth-abi,tests/test_encoding/test_encoder_properties.py,https://github.com/ethereum/eth-abi
935,ethereum,web3.py,tests/core/utilities/test_event_filter_builder.py,https://github.com/ethereum/web3.py
143,ethereum,trinity,tests/p2p/test_resource_lock.py,https://github.com/ethereum/trinity
116,ethereum,eth-abi,tests/test_decoding/test_decoder_properties.py,https://github.com/ethereum/eth-abi
448,ethereum,pyrlp,tests/test_text_sedes.py,https://github.com/ethereum/pyrlp
782,ethereum,trinity,tests/p2p/test_select_capabilities.py,https://github.com/ethereum/trinity
698,ethereum,py-evm,tests/database/test_journal_db.py,https://github.com/ethereum/py-evm
927,ethereum,web3.py,tests/core/filtering/test_contract_topic_filters.py,https://github.com/ethereum/web3.py
3,ethereum,eth-keys,tests/core/test_utils_der.py,https://github.com/ethereum/eth-keys
776,ethereum,py-evm,tests/core/code-stream/test_code_stream.py,https://github.com/ethereum/py-evm
783,ethereum,web3.py,tests/core/filtering/test_contract_data_filters.py,https://github.com/ethereum/web3.py
1781,explosion,spaCy,spacy/tests/parser/test_nn_beam.py,https://github.com/explosion/spaCy
1628,explosion,thinc,thinc/tests/strategies.py,https://github.com/explosion/thinc
239,explosion,thinc,thinc/tests/layers/test_linear.py,https://github.com/explosion/thinc
2245,explosion,thinc,thinc/tests/backends/test_ops.py,https://github.com/explosion/thinc
1217,explosion,thinc,thinc/tests/layers/test_uniqued.py,https://github.com/explosion/thinc
490,fabiommendes,sidekick,tests/test_hypothesis.py,https://github.com/fabiommendes/sidekick
584,fabiommendes,sidekick,tests/collections/conftest.py,https://github.com/fabiommendes/sidekick
590,fabiommendes,sidekick,sidekick-hypothesis/sidekick/hypothesis/base.py,https://github.com/fabiommendes/sidekick
1288,fabiommendes,sidekick,sidekick-hypothesis/sidekick/hypothesis/__init__.py,https://github.com/fabiommendes/sidekick
1236,fabiommendes,sidekick,sidekick-hypothesis/sidekick/hypothesis/tree.py,https://github.com/fabiommendes/sidekick
919,fabiommendes,sidekick,tests/conftest.py,https://github.com/fabiommendes/sidekick
1704,fabiommendes,sidekick,tests/collections/test_tree.py,https://github.com/fabiommendes/sidekick
52,facebookarchive,tutorials,new_op/sample/add5_op_test.py,https://github.com/facebookarchive/tutorials
857,facebookresearch,pytext,pytext/exporters/test/text_model_exporter_test.py,https://github.com/facebookresearch/pytext
1004,facebookresearch,pytext,pytext/models/test/output_layer_test.py,https://github.com/facebookresearch/pytext
155,facebookresearch,pytext,pytext/models/test/crf_test.py,https://github.com/facebookresearch/pytext
1880,facebookresearch,pytext,pytext/loss/tests/label_smoothing_loss_test.py,https://github.com/facebookresearch/pytext
464,facebookresearch,pytext,pytext/exporters/test/new_text_model_exporter_test.py,https://github.com/facebookresearch/pytext
1662,faust-streaming,faust,tests/meticulous/assignor/test_copartitioned_assignor.py,https://github.com/faust-streaming/faust
875,faust-streaming,faust,tests/unit/serializers/test_codecs.py,https://github.com/faust-streaming/faust
1816,faust-streaming,faust,tests/unit/utils/test_json.py,https://github.com/faust-streaming/faust
788,ffalcinelli,pydivert,pydivert/tests/test_packet.py,https://github.com/ffalcinelli/pydivert
2114,fhightower,ioc-finder,tests/test_with_hypothesis.py,https://github.com/fhightower/ioc-finder
530,freedomofpress,securedrop,securedrop/tests/test_crypto_util.py,https://github.com/freedomofpress/securedrop
1920,freedomofpress,securedrop,securedrop/tests/conftest.py,https://github.com/freedomofpress/securedrop
1107,gehring,fax,fax/constrained/constrained_test.py,https://github.com/gehring/fax
64,gehring,fax,fax/test_util.py,https://github.com/gehring/fax
728,gehring,fax,fax/linalg/linalg_test.py,https://github.com/gehring/fax
625,gehring,fax,fax/competitive/cga_test.py,https://github.com/gehring/fax
1855,getodk,docs,tests/test_style_guide.py,https://github.com/getodk/docs
1031,getsentry,sentry-python,tests/test_serializer.py,https://github.com/getsentry/sentry-python
1933,getsentry,sentry-python,tests/utils/test_general.py,https://github.com/getsentry/sentry-python
1697,gforcada,flake8-builtins,run_tests.py,https://github.com/gforcada/flake8-builtins
1056,gilch,hissp,tests/test_reader.py,https://github.com/gilch/hissp
1555,gilch,hissp,tests/test_compiler.py,https://github.com/gilch/hissp
